Date,Region,Department,Gross_Revenue,Logistics_Cost,Software_Licenses,Marketing_Spend,Office_Admin_Expenses,Total_OpEx,Net_Profit,Profit_Margin_Pct
2025-07-16,Europe,IT Operations,8563.161963114911,0.0,312.88374990035396,0.0,766.8417552698478,1079.7255051702018,7483.43645794471,87.39104188591753
2025-07-17,LATAM,Sales,10598.7768744401,0.0,0.0,2939.3762249137917,641.9211370008755,3581.2973619146674,7017.479512525433,66.21027686174537
2025-07-18,North America,R&D,8409.044408947273,0.0,0.0,0.0,729.7962948978638,729.7962948978638,7679.248114049409,91.32129336692103
2025-07-19,APAC,Logistics,6097.9388565266545,1128.4216852812133,0.0,0.0,321.5795804812059,1450.0012657624193,4647.937590764235,76.22145285680463
2025-07-20,APAC,Admin,14051.72890072067,0.0,0.0,0.0,552.5515226656412,552.5515226656412,13499.177378055028,96.06773282797036
2025-07-21,LATAM,IT Operations,15023.191978325243,0.0,964.0825667053771,0.0,620.6837566504842,1584.7663233558612,13438.425654969382,89.45120101212653
2025-07-22,APAC,R&D,14292.355190144217,0.0,0.0,0.0,608.0671312681836,608.0671312681836,13684.288058876033,95.7455078384317
2025-07-23,North America,R&D,11952.410657008586,0.0,0.0,0.0,444.89101452001887,444.89101452001887,11507.519642488567,96.27781351154341
2025-07-24,LATAM,Sales,10696.786702688447,0.0,0.0,3922.5833314490715,209.23693501478508,4131.820266463857,6564.96643622459,61.37325739677134
2025-07-25,North America,Sales,17950.004743577378,0.0,0.0,3541.1824809516984,549.7556340825579,4090.938115034256,13859.066628543122,77.20926443488536
2025-07-26,LATAM,Admin,12786.22677704327,0.0,0.0,0.0,351.8609235077653,351.8609235077653,12434.365853535504,97.24812542712361
2025-07-27,LATAM,Admin,12187.728164445965,0.0,0.0,0.0,470.1525476857342,470.1525476857342,11717.57561676023,96.14241028892272
2025-07-28,Europe,Logistics,5384.630987096535,1626.7670717126273,0.0,0.0,774.5486090502903,2401.3156807629175,2983.3153063336176,55.4042665780197
2025-07-29,North America,Logistics,10118.717414392344,606.5114967998832,0.0,0.0,439.42119058546086,1045.932687385344,9072.784727007,89.6633867262894
2025-07-30,APAC,Admin,10702.934281787857,0.0,0.0,0.0,703.8809639986561,703.8809639986561,9999.053317789201,93.42347672641155
2025-07-31,APAC,Admin,10982.341713453508,0.0,0.0,0.0,313.1243634495507,313.1243634495507,10669.217350003957,97.14883791071652
2025-08-01,North America,IT Operations,13702.585538409985,0.0,1050.7301373006082,0.0,603.4762988150173,1654.2064361156256,12048.379102294359,87.92777880146278
2025-08-02,APAC,Sales,13004.038200903178,0.0,0.0,1070.7848939365874,786.2041726633661,1856.9890665999535,11147.049134303224,85.71990455648631
2025-08-03,APAC,Logistics,14118.57639190167,620.2700211228552,0.0,0.0,261.13586052376206,881.4058816466172,13237.170510255053,93.75711929318747
2025-08-04,North America,Sales,16473.248923131923,0.0,0.0,3695.681814024518,204.99196533631522,3900.6737793608336,12572.57514377109,76.32116288922543
2025-08-05,LATAM,Sales,17194.786080741404,0.0,0.0,3349.595239895878,460.1496755795686,3809.7449154754468,13385.041165265957,77.84360388325821
2025-08-06,North America,Admin,15771.846143397415,0.0,0.0,0.0,255.5752898308203,255.5752898308203,15516.270853566595,98.3795474067707
2025-08-07,LATAM,IT Operations,19332.85543932402,0.0,966.4285187581672,0.0,649.0306098057388,1615.459128563906,17717.396310760112,91.64397037140213
2025-08-08,APAC,R&D,5273.488740145424,0.0,0.0,0.0,748.7291983091353,748.7291983091353,4524.759541836289,85.8020139000337
2025-08-09,APAC,IT Operations,7936.669785253192,0.0,428.56525857075474,0.0,460.4125836252553,888.97784219601,7047.691943057182,88.79910760747809
2025-08-10,APAC,IT Operations,5113.4431246721315,0.0,978.0851300312722,0.0,355.22698529326453,1333.3121153245368,3780.131009347595,73.92535552236093
2025-08-11,Europe,Sales,14712.120712319045,0.0,0.0,3341.1283707129414,460.64199140396585,3801.770362116907,10910.350350202138,74.15892354027837
2025-08-12,LATAM,IT Operations,18470.458234249803,0.0,992.0305038968769,0.0,634.0686907100006,1626.0991946068775,16844.359039642924,91.19621628232481
2025-08-13,Europe,Logistics,8652.234448644489,1032.1569377539763,0.0,0.0,205.4324969482226,1237.589434702199,7414.6450139422905,85.69630259041251
2025-08-14,Europe,Sales,18905.518171944597,0.0,0.0,2373.9872770107145,553.6723936908184,2927.659670701533,15977.858501243065,84.51425851397123
2025-08-15,North America,Logistics,5904.010854343413,1912.5885674283875,0.0,0.0,567.9750109324275,2480.563578360815,3423.4472759825976,57.98511148508585
2025-08-16,Europe,R&D,19016.54040208271,0.0,0.0,0.0,582.6129481375613,582.6129481375613,18433.92745394515,96.93628317339072
2025-08-17,North America,Sales,10274.340308594517,0.0,0.0,2194.0158788635085,345.2132479885263,2539.229126852035,7735.111181742483,75.28572102358766
2025-08-18,North America,R&D,6521.312426738248,0.0,0.0,0.0,628.431634026876,628.431634026876,5892.880792711372,90.36341777691523
2025-08-19,Europe,Sales,12288.076387794885,0.0,0.0,1908.7471864995778,254.83489179906584,2163.5820782986434,10124.494309496242,82.39283342633175
2025-08-20,LATAM,Admin,8851.64851580762,0.0,0.0,0.0,319.56220188008047,319.56220188008047,8532.086313927539,96.38980014503068
2025-08-21,LATAM,IT Operations,9273.093529428843,0.0,892.6864641030494,0.0,726.4820279926892,1619.1684920957387,7653.925037333104,82.5390686834206
2025-08-22,LATAM,Admin,9609.349473894297,0.0,0.0,0.0,643.2338904359399,643.2338904359399,8966.115583458357,93.30616612307199
2025-08-23,LATAM,R&D,17045.388467489953,0.0,0.0,0.0,208.24733240680715,208.24733240680715,16837.141135083144,98.77827758044944
2025-08-24,LATAM,IT Operations,13087.419150128817,0.0,989.5043395160276,0.0,349.0257562218801,1338.5300957379077,11748.88905439091,89.77239071826676
2025-08-25,Europe,Sales,9669.615487340056,0.0,0.0,1197.0845768630973,328.64388979589876,1525.728466658996,8143.88702068106,84.22141533283764
2025-08-26,Europe,IT Operations,14155.006749663775,0.0,1061.3292957099588,0.0,362.48379682218354,1423.8130925321425,12731.193657131633,89.94127577815559
2025-08-27,APAC,Logistics,15742.260113347904,1502.858970084371,0.0,0.0,348.53586216793184,1851.3948322523029,13890.865281095601,88.23933273289964
2025-08-28,LATAM,IT Operations,9089.360011003006,0.0,852.2437028137126,0.0,237.51577744570744,1089.7594802594201,7999.600530743585,88.01060273836413
2025-08-29,Europe,Logistics,11203.236522880274,1518.004935008847,0.0,0.0,475.3643099580922,1993.3692449669393,9209.867277913334,82.20720199117551
2025-08-30,APAC,IT Operations,6828.291400054213,0.0,379.7442425727112,0.0,639.6400848716991,1019.3843274444102,5808.907072609803,85.07116542454067
2025-08-31,LATAM,Logistics,7717.240243020205,1042.8799862567976,0.0,0.0,564.0390348304618,1606.9190210872594,6110.321221932945,79.17754313090583
2025-09-01,North America,R&D,15216.767809474743,0.0,0.0,0.0,603.7230011588479,603.7230011588479,14613.044808315895,96.03251486309111
2025-09-02,APAC,Admin,7721.5752154344045,0.0,0.0,0.0,248.68950712174347,248.68950712174347,7472.885708312661,96.77929049211816
2025-09-03,Europe,Sales,12877.450755005902,0.0,0.0,1684.7060904810974,770.8944261060723,2455.6005165871697,10421.850238418732,80.93100440991712
2025-09-04,North America,IT Operations,15635.693925836491,0.0,738.8650287004898,0.0,703.0951003058149,1441.9601290063047,14193.733796830187,90.77776697442509
2025-09-05,North America,Admin,6603.153846421157,0.0,0.0,0.0,683.0541910973976,683.0541910973976,5920.099655323759,89.65563718513681
2025-09-06,North America,Sales,13509.683294433553,0.0,0.0,1739.8109049340737,693.7902830250605,2433.601187959134,11076.08210647442,81.98624545875283
2025-09-07,APAC,Sales,8848.441755520456,0.0,0.0,2452.231209130605,759.6263048796568,3211.8575140102616,5636.584241510194,63.701433509392594
2025-09-08,Europe,Logistics,19443.903128563696,1390.4911868128077,0.0,0.0,526.5523796682187,1917.0435664810263,17526.85956208267,90.14064432534212
2025-09-09,North America,R&D,12253.18470079887,0.0,0.0,0.0,320.1692107205755,320.1692107205755,11933.015490078295,97.38705309241195
2025-09-10,LATAM,R&D,17089.88824662737,0.0,0.0,0.0,570.0701647115247,570.0701647115247,16519.818081915848,96.66428383565338
2025-09-11,North America,Admin,13253.398132343926,0.0,0.0,0.0,645.7288962007634,645.7288962007634,12607.669236143161,95.12782390031043
2025-09-12,North America,R&D,5651.187992822288,0.0,0.0,0.0,642.7504360124153,642.7504360124153,5008.437556809873,88.62627757510832
2025-09-13,APAC,IT Operations,14497.270633910335,0.0,369.88440120444454,0.0,512.8694145001281,882.7538157045726,13614.516818205762,93.91089648530298
2025-09-14,APAC,R&D,19271.050133099856,0.0,0.0,0.0,241.07523160014682,241.07523160014682,19029.97490149971,98.7490290880097
2025-09-15,Europe,Admin,14024.177302194968,0.0,0.0,0.0,422.66776305807673,422.66776305807673,13601.509539136892,96.9861493194904
2025-09-16,LATAM,R&D,17287.832891401853,0.0,0.0,0.0,752.4599650780144,752.4599650780144,16535.37292632384,95.64745928651212
2025-09-17,APAC,IT Operations,18263.096950226118,0.0,666.7887279291878,0.0,550.6693458544556,1217.4580737836434,17045.638876442474,93.33378080890837
2025-09-18,North America,Logistics,8421.196579233987,515.1967760416151,0.0,0.0,522.999165953428,1038.195941995043,7383.000637238943,87.67163392723603
2025-09-19,Europe,Admin,8180.6725986234,0.0,0.0,0.0,361.31210862931607,361.31210862931607,7819.360489994084,95.58334471556635
2025-09-20,North America,Logistics,14164.714832764876,1454.1440696143131,0.0,0.0,421.0693519499473,1875.2134215642604,12289.501411200616,86.76137540569019
2025-09-21,North America,Logistics,11165.42704710057,1869.9304213643552,0.0,0.0,737.2076534919015,2607.138074856257,8558.288972244312,76.6499027412187
2025-09-22,APAC,Logistics,17597.919543000804,1418.8602025172288,0.0,0.0,599.8778285161014,2018.7380310333301,15579.181511967474,88.52854153526211
2025-09-23,Europe,Sales,18500.346850970167,0.0,0.0,3242.333219790082,672.4322160513998,3914.7654358414816,14585.581415128685,78.83950248405105
2025-09-24,LATAM,Sales,10301.320689540771,0.0,0.0,2421.42948519384,472.6072538405931,2894.0367390344327,7407.283950506338,71.90615818831044
2025-09-25,LATAM,Logistics,8553.05838461723,1810.5478901995175,0.0,0.0,578.1483316736948,2388.6962218732124,6164.362162744018,72.07202249233667
2025-09-26,APAC,Admin,16707.882728657925,0.0,0.0,0.0,349.03016524592454,349.03016524592454,16358.852563412001,97.91098506666404
2025-09-27,APAC,IT Operations,9122.090533222043,0.0,666.3958402130648,0.0,623.2764981700918,1289.6723383831568,7832.418194838886,85.86209670155918
2025-09-28,Europe,IT Operations,17339.214777705176,0.0,359.40885972621743,0.0,456.5608002220024,815.9696599482198,16523.245117756956,95.29407951623395
2025-09-29,LATAM,R&D,11356.073804731443,0.0,0.0,0.0,465.52730888884736,465.52730888884736,10890.546495842595,95.90063153081228
2025-09-30,LATAM,Admin,15013.248489372058,0.0,0.0,0.0,589.593394746129,589.593394746129,14423.655094625929,96.07284595893084
2025-10-01,LATAM,Sales,6433.029707520022,0.0,0.0,1173.5333483414818,761.768372881356,1935.3017212228378,4497.7279862971845,69.91616999746594
2025-10-02,North America,Logistics,14357.889870148596,1585.9595831991408,0.0,0.0,238.40380796517255,1824.3633911643133,12533.526478984282,87.2936524262013
2025-10-03,LATAM,R&D,11776.515181058436,0.0,0.0,0.0,694.8459424082046,694.8459424082046,11081.66923865023,94.0997321217247
2025-10-04,North America,IT Operations,13799.126947632112,0.0,613.9384805725314,0.0,375.4298662473159,989.3683468198473,12809.758600812265,92.83021055915701
2025-10-05,Europe,Sales,7520.213116172951,0.0,0.0,3873.3694029646117,466.3516727038267,4339.721075668438,3180.492040504513,42.292578566218495
2025-10-06,North America,Sales,16053.10617416273,0.0,0.0,3828.172957282337,213.14799726500536,4041.3209545473424,12011.785219615389,74.82530227669088
2025-10-07,Europe,Logistics,17941.95616314843,680.8376246055354,0.0,0.0,380.62764670058783,1061.4652713061232,16880.490891842306,94.08389329650521
2025-10-08,LATAM,IT Operations,8251.097001361635,0.0,399.8982889121834,0.0,501.57874557807827,901.4770344902616,7349.619966871373,89.07445841029991
2025-10-09,LATAM,Admin,6435.718332802426,0.0,0.0,0.0,233.7056464084634,233.7056464084634,6202.012686393962,96.36861599089443
2025-10-10,Europe,Sales,5354.578790695046,0.0,0.0,3355.5686294452253,494.6574376298991,3850.2260670751243,1504.352723619922,28.09469768628899
2025-10-11,APAC,Logistics,14629.57250664899,1853.6799609287625,0.0,0.0,756.2663773150564,2609.946338243819,12019.626168405171,82.15979081372593
2025-10-12,Europe,Admin,14106.410541331712,0.0,0.0,0.0,263.23593086468316,263.23593086468316,13843.17461046703,98.1339269115031
2025-10-13,APAC,IT Operations,13200.46119071105,0.0,1027.4116890083,0.0,658.6644368453026,1686.0761258536027,11514.385064857448,87.22714228317973
2025-10-14,North America,Sales,8479.206441739632,0.0,0.0,3973.983704692662,445.8026320255956,4419.786336718257,4059.420105021375,47.87500024811905
2025-10-15,North America,Admin,10863.58993858272,0.0,0.0,0.0,593.1042287146029,593.1042287146029,10270.485709868117,94.54043983556342
2025-10-16,North America,Admin,13917.145027792596,0.0,0.0,0.0,356.14195879113765,356.14195879113765,13561.00306900146,97.44098406620093
2025-10-17,LATAM,Admin,12451.50288288754,0.0,0.0,0.0,295.695357524815,295.695357524815,12155.807525362725,97.62522355489153
2025-10-18,North America,Sales,19816.78280322331,0.0,0.0,2633.4469984007887,296.27756856273584,2929.7245669635245,16887.058236259785,85.2159424864515
2025-10-19,APAC,Sales,7046.5962883509965,0.0,0.0,3888.305050759618,242.2951673858868,4130.600218145505,2915.9960702054914,41.38162526816016
2025-10-20,North America,R&D,15427.168310713907,0.0,0.0,0.0,311.3880229407458,311.3880229407458,15115.780287773161,97.98156073318724
2025-10-21,Europe,IT Operations,11064.781521564382,0.0,1152.9192233680237,0.0,598.531630993381,1751.4508543614047,9313.330667202978,84.17094046594625
2025-10-22,Europe,Logistics,11422.994223884221,599.6657665336623,0.0,0.0,729.0143671061048,1328.680133639767,10094.314090244454,88.36837253351976
2025-10-23,LATAM,Admin,15763.966484872644,0.0,0.0,0.0,688.4754113546971,688.4754113546971,15075.491073517947,95.63260038635981
2025-10-24,Europe,R&D,15386.542269865544,0.0,0.0,0.0,611.0805859246905,611.0805859246905,14775.461683940854,96.02847361540424
2025-10-25,APAC,Logistics,19868.839905532826,1300.9512088216457,0.0,0.0,266.25911804666157,1567.2103268683072,18301.62957866452,92.11222026892527
2025-10-26,North America,R&D,6925.914341811878,0.0,0.0,0.0,373.5124677775699,373.5124677775699,6552.401874034308,94.60703021516353
2025-10-27,LATAM,Sales,6561.644740762495,0.0,0.0,1226.8151218502524,385.8841251934814,1612.6992470437337,4948.945493718761,75.4223321932493
2025-10-28,North America,Admin,15865.082256931117,0.0,0.0,0.0,349.9741678385727,349.9741678385727,15515.108089092544,97.79406017459709
2025-10-29,North America,Logistics,13675.803755096136,713.2056856901866,0.0,0.0,509.0033958258339,1222.2090815160204,12453.594673580115,91.06298172010125
2025-10-30,APAC,Logistics,9112.409998397088,517.5599160963561,0.0,0.0,521.3322889278036,1038.8922050241597,8073.517793372928,88.59914989331136
2025-10-31,Europe,Logistics,6191.2905348347995,1133.0513901914585,0.0,0.0,414.1315851026661,1547.1829752941246,4644.107559540675,75.01033158452145
2025-11-01,Europe,Logistics,6284.8737439464585,942.5610614812344,0.0,0.0,412.2734952418616,1354.834556723096,4930.039187223362,78.44293120401882
2025-11-02,North America,Logistics,18412.863119961774,1229.0007406964046,0.0,0.0,697.1333587436488,1926.1340994400534,16486.72902052172,89.53919286266844
2025-11-03,LATAM,R&D,7878.009870781143,0.0,0.0,0.0,673.5757089918113,673.5757089918113,7204.4341617893315,91.44992555175584
2025-11-04,Europe,Admin,9850.573431732812,0.0,0.0,0.0,384.6774990084474,384.6774990084474,9465.895932724365,96.0948720226861
2025-11-05,LATAM,Sales,8399.846033404821,0.0,0.0,2097.042244784114,748.2730663239556,2845.315311108069,5554.530722296752,66.12657779925117
2025-11-06,Europe,Sales,10324.94458747906,0.0,0.0,1676.1438040202975,771.6890102015036,2447.832814221801,7877.111773257258,76.29204889689906
2025-11-07,LATAM,Sales,6041.3576411914,0.0,0.0,1587.49925240281,396.0455252180245,1983.5447776208346,4057.8128635705652,67.16723466102124
2025-11-08,APAC,Sales,12785.896863624055,0.0,0.0,1422.408846678028,412.6549692758329,1835.063815953861,10950.833047670194,85.64775052132144
2025-11-09,LATAM,R&D,6014.188453883224,0.0,0.0,0.0,503.3804920531753,503.3804920531753,5510.807961830048,91.63011774717245
2025-11-10,APAC,IT Operations,17005.34761733542,0.0,365.08482773214473,0.0,764.6724875202041,1129.7573152523487,15875.590302083072,93.35645856424209
2025-11-11,APAC,Admin,8505.681228656496,0.0,0.0,0.0,725.7916598853869,725.7916598853869,7779.889568771109,91.46697788955314
2025-11-12,LATAM,Logistics,13100.178719067659,1365.799830101826,0.0,0.0,261.54077755015385,1627.34060765198,11472.838111415678,87.57772208646784
2025-11-13,APAC,IT Operations,18201.186313421873,0.0,1159.6036865625313,0.0,435.63844596284974,1595.242132525381,16605.94418089649,91.23550462560223
2025-11-14,North America,Sales,14763.160535707913,0.0,0.0,2867.24092469799,532.0227138498631,3399.263638547853,11363.89689716006,76.97468892026207
2025-11-15,APAC,IT Operations,12994.36679827003,0.0,770.3189394030707,0.0,501.879483530924,1272.1984229339946,11722.168375336036,90.20961588445107
2025-11-16,Europe,Admin,9865.006296730633,0.0,0.0,0.0,316.3178407621356,316.3178407621356,9548.688455968497,96.79353635215654
2025-11-17,LATAM,Logistics,9995.02869587297,565.608608463421,0.0,0.0,715.2900627008928,1280.8986711643138,8714.130024708656,87.18464238433646
2025-11-18,North America,Logistics,15042.304327972852,684.5049426856185,0.0,0.0,606.1644697981023,1290.6694124837209,13751.63491548913,91.41973607006756
2025-11-19,LATAM,Admin,19912.090418317515,0.0,0.0,0.0,702.7450249110822,702.7450249110822,19209.345393406435,96.47076218444342
2025-11-20,Europe,Admin,14927.587847740679,0.0,0.0,0.0,715.2585676096833,715.2585676096833,14212.329280130994,95.20847859074605
2025-11-21,Europe,Sales,13366.751260550374,0.0,0.0,3343.9655672419153,649.0135121994439,3992.9790794413593,9373.772181109016,70.12752761229322
2025-11-22,Europe,Logistics,15959.757653588691,1337.963594675638,0.0,0.0,463.5263607498304,1801.4899554254685,14158.267698163223,88.71229755158352
2025-11-23,APAC,IT Operations,11978.084184255771,0.0,569.6091101584865,0.0,566.3280530092547,1135.9371631677413,10842.147021088029,90.51653715490797
2025-11-24,APAC,R&D,5902.135139011778,0.0,0.0,0.0,296.2192436718459,296.2192436718459,5605.915895339932,94.98115111404509
2025-11-25,LATAM,R&D,13434.452238168647,0.0,0.0,0.0,604.1872504849446,604.1872504849446,12830.264987683702,95.50270275427837
2025-11-26,LATAM,Admin,19364.379267580705,0.0,0.0,0.0,307.55195344356844,307.55195344356844,19056.827314137136,98.41176446095298
2025-11-27,North America,Sales,7629.544135364895,0.0,0.0,2734.895198261082,616.3697543060941,3351.264952567176,4278.279182797719,56.07516133194377
2025-11-28,North America,R&D,15350.073362309986,0.0,0.0,0.0,337.75889645238124,337.75889645238124,15012.314465857604,97.79962682600785
2025-11-29,LATAM,Logistics,8014.0053298858475,1014.7510297589873,0.0,0.0,270.530780090132,1285.2818098491193,6728.723520036729,83.9620544666218
2025-11-30,APAC,Admin,13037.41526709622,0.0,0.0,0.0,299.17069408577447,299.17069408577447,12738.244573010445,97.70529136368908
2025-12-01,Europe,IT Operations,6450.146744700794,0.0,369.17586774854715,0.0,201.19528113144216,570.3711488799893,5879.775595820805,91.15723763418893
2025-12-02,LATAM,Admin,11755.564043872777,0.0,0.0,0.0,631.2437707121181,631.2437707121181,11124.320273160658,94.63025535519807
2025-12-03,North America,IT Operations,16342.44993342869,0.0,750.561841263376,0.0,639.4406294350274,1390.0024706984034,14952.447462730286,91.49452819888934
2025-12-04,APAC,Admin,10213.57286358473,0.0,0.0,0.0,508.96000994795565,508.96000994795565,9704.612853636774,95.01682695423271
2025-12-05,LATAM,Admin,14973.67586730827,0.0,0.0,0.0,296.8176806332302,296.8176806332302,14676.85818667504,98.01773670497792
2025-12-06,LATAM,Admin,16931.749411845936,0.0,0.0,0.0,250.13260250641383,250.13260250641383,16681.61680933952,98.522700776971
2025-12-07,APAC,IT Operations,18907.667292191793,0.0,1015.0639900416738,0.0,211.4773798623722,1226.541369904046,17681.125922287745,93.51299474996281
2025-12-08,LATAM,IT Operations,8519.631227831804,0.0,936.3778295400283,0.0,299.44890617913245,1235.8267357191608,7283.804492112643,85.49436351561813
2025-12-09,APAC,Admin,10989.738737139622,0.0,0.0,0.0,734.513320989888,734.513320989888,10255.225416149733,93.31637140282858
2025-12-10,Europe,R&D,7286.240199956262,0.0,0.0,0.0,344.9221050210091,344.9221050210091,6941.318094935253,95.26611674120929
2025-12-11,APAC,Sales,19887.252532375627,0.0,0.0,1440.888128764629,412.56279633032943,1853.4509250949586,18033.801607280668,90.68020621713522
2025-12-12,APAC,Sales,18905.01451886443,0.0,0.0,3433.3713098004127,263.2072906887999,3696.5786004892125,15208.435918375219,80.44657095184682
2025-12-13,APAC,Sales,13099.356954208393,0.0,0.0,2907.8641214911854,333.41678284890213,3241.2809043400875,9858.076049868305,75.25618306554527
2025-12-14,LATAM,IT Operations,17630.49941564632,0.0,345.2034103175764,0.0,511.53474246812306,856.7381527856994,16773.761262860622,95.14059056077912
2025-12-15,LATAM,IT Operations,12814.369659080632,0.0,365.61165183111314,0.0,564.6516098573916,930.2632616885047,11884.106397392128,92.74046803363993
2025-12-16,APAC,R&D,14353.785320041396,0.0,0.0,0.0,347.21138849972664,347.21138849972664,14006.573931541669,97.58104652704444
2025-12-17,LATAM,Sales,6336.86648174025,0.0,0.0,2164.4971183809866,234.63929553507032,2399.136413916057,3937.7300678241927,62.14001950602566
2025-12-18,North America,Sales,16329.05630745212,0.0,0.0,3022.390886608189,434.61972147643917,3457.010608084628,12872.045699367492,78.82908514127087
2025-12-19,North America,Admin,6915.702254528523,0.0,0.0,0.0,340.5220225558005,340.5220225558005,6575.180231972722,95.07610348127956
2025-12-20,LATAM,IT Operations,17391.014453787924,0.0,662.5859543693734,0.0,331.73235393788116,994.3183083072546,16396.69614548067,94.28257442399696
2025-12-21,LATAM,Sales,16730.421315055788,0.0,0.0,1779.7149377284986,775.9176816280732,2555.632619356572,14174.788695699215,84.72463680841828
2025-12-22,APAC,R&D,15631.170466144647,0.0,0.0,0.0,569.7802915554344,569.7802915554344,15061.390174589213,96.3548456413452
2025-12-23,Europe,R&D,5542.405707871431,0.0,0.0,0.0,534.1270659032575,534.1270659032575,5008.278641968174,90.36290206715326
2025-12-24,LATAM,Sales,9546.925339179928,0.0,0.0,2035.5766254826315,449.46506211399316,2485.041687596625,7061.883651583304,73.97024068682947
2025-12-25,North America,IT Operations,8946.688548662643,0.0,565.7614446431489,0.0,457.36660005808653,1023.1280447012355,7923.560503961407,88.56417054046021
2025-12-26,APAC,R&D,10402.046112072785,0.0,0.0,0.0,524.5430023028484,524.5430023028484,9877.503109769936,94.95730939229297
2025-12-27,LATAM,Admin,6314.641201457578,0.0,0.0,0.0,617.8578842216643,617.8578842216643,5696.783317235913,90.21547124357521
2025-12-28,North America,R&D,19054.367345465944,0.0,0.0,0.0,621.2876577090976,621.2876577090976,18433.079687756846,96.73939498255272
2025-12-29,North America,Logistics,13307.033610685645,1593.760231324172,0.0,0.0,303.01634462326973,1896.7765759474419,11410.257034738202,85.74606008040502
2025-12-30,Europe,Logistics,9582.864659870353,1478.4374728879095,0.0,0.0,500.0676512459762,1978.5051241338856,7604.359535736467,79.35371943194434
2025-12-31,APAC,IT Operations,10954.72275611425,0.0,509.1458907504431,0.0,447.1748570204612,956.3207477709043,9998.402008343346,91.27024235061408
2026-01-01,APAC,Sales,11708.038107572534,0.0,0.0,3752.4575293959706,722.3161797616306,4474.773709157601,7233.264398414934,61.78032845431718
2026-01-02,Europe,IT Operations,14008.915000409259,0.0,552.9040490178422,0.0,578.8513527310258,1131.755401748868,12877.159598660392,91.9211773237556
2026-01-03,Europe,IT Operations,12735.191415447465,0.0,1023.1344689671962,0.0,519.5024398495891,1542.6369088167853,11192.55450663068,87.88681804228239
2026-01-04,APAC,IT Operations,18790.879598216263,0.0,1136.3052482686685,0.0,269.23678530735043,1405.5420335760189,17385.337564640246,92.52008387244715
2026-01-05,APAC,IT Operations,12454.452243587453,0.0,664.5924250748099,0.0,563.3827335940468,1227.9751586688567,11226.477084918597,90.14027165023563
2026-01-06,LATAM,Admin,19882.370222349688,0.0,0.0,0.0,270.32234340814006,270.32234340814006,19612.047878941547,98.64039176222424
2026-01-07,LATAM,Admin,17771.37436617644,0.0,0.0,0.0,402.32394533945126,402.32394533945126,17369.050420836986,97.73611237347416
2026-01-08,Europe,R&D,8127.657715360037,0.0,0.0,0.0,285.7051788885991,285.7051788885991,7841.952536471438,96.48477840856093
2026-01-09,LATAM,Logistics,18958.928219658745,1768.4065444848602,0.0,0.0,615.2441882146213,2383.6507326994815,16575.27748695926,87.4272917483392
2026-01-10,North America,IT Operations,6745.495968282141,0.0,1115.4999019192473,0.0,323.75126830169154,1439.251170220939,5306.244798061201,78.66352337932729
2026-01-11,LATAM,R&D,17261.745627367876,0.0,0.0,0.0,435.11562391281564,435.11562391281564,16826.630003455062,97.47930694087536
2026-01-12,LATAM,Logistics,10709.349402148702,1538.739240003838,0.0,0.0,737.4048665712672,2276.144106575105,8433.205295573596,78.7461962337467
2026-01-13,North America,Sales,18169.614806676043,0.0,0.0,1871.5135170142612,322.58983003938215,2194.103347053643,15975.511459622401,87.92432657269397
2026-01-14,Europe,Admin,18020.850351611756,0.0,0.0,0.0,504.6830383752675,504.6830383752675,17516.16731323649,97.19944936821403
2026-01-15,North America,Logistics,17088.88100176432,1144.8966160852221,0.0,0.0,451.5629966996132,1596.4596127848354,15492.421388979485,90.65790432609361
2026-01-16,LATAM,Sales,16850.45654460592,0.0,0.0,2409.9648044738096,210.87442462743783,2620.8392291012474,14229.617315504673,84.44647940449889
2026-01-17,Europe,Logistics,9570.18708647061,1509.4499335916485,0.0,0.0,675.6548681436877,2185.104801735336,7385.082284735275,77.16758531476964
2026-01-18,LATAM,Admin,6213.789245768783,0.0,0.0,0.0,241.42754378875983,241.42754378875983,5972.361701980023,96.11464865897797
2026-01-19,North America,Admin,11044.702681477422,0.0,0.0,0.0,484.55301258617214,484.55301258617214,10560.14966889125,95.61280166102802
2026-01-20,North America,R&D,7602.86772479763,0.0,0.0,0.0,536.40697696337,536.40697696337,7066.4607478342605,92.94467566213449
2026-01-21,LATAM,IT Operations,15424.266333536925,0.0,589.3461311230938,0.0,577.0558739687522,1166.402005091846,14257.864328445079,92.43787691505467
2026-01-22,APAC,Logistics,10191.495898066783,913.0717613831278,0.0,0.0,613.1789775847253,1526.250738967853,8665.24515909893,85.0242716649931
2026-01-23,APAC,Logistics,19634.15301289872,959.470248167319,0.0,0.0,351.96343011362904,1311.433678280948,18322.719334617774,93.3206506162023
2026-01-24,North America,Sales,14614.58116017998,0.0,0.0,3670.423412188044,205.98726599506963,3876.4106781831138,10738.170481996865,73.47573197140207
2026-01-25,North America,Admin,17337.208454515414,0.0,0.0,0.0,634.0661974129472,634.0661974129472,16703.142257102467,96.3427434175667
2026-01-26,APAC,Logistics,6987.8700911277265,1683.47773988119,0.0,0.0,521.3939596085472,2204.8716994897372,4782.99839163799,68.44715670531438
2026-01-27,APAC,Admin,17930.217234089338,0.0,0.0,0.0,701.6706219243492,701.6706219243492,17228.546612164988,96.0866585565382
